cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,measurement_id,sample_id,target_name,target_type,matrix,treatment_process,raw_value,value_min,value_max,mean_value,median_value,sd,se,unit,log_transformed,normalization_method,basis,detection_method,n_samples,time_point,before_after_status,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix,matrix_group,matrix_fraction,stage_or_timepoint,normalized_treatment_process,treatment_group,raw_unit,raw_unit_pre_normalized,normalized_unit,unit_family,normalized_value,conversion_applied,conversion_note,final_unit,numeric_handling_status,quantitative_synthesis_eligible,detection_status,lod_loq_value,lod_loq_unit,processing_stream,normalized_value_numeric,unit_track,analysis_log10_value,analysis_display_unit,gene_family,matrix_bucket,target_cohort,usable_for_log10_abundance_synthesis,abundance_outlier_flag
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0658,10.1016/j.scitotenv.2025.179787,2025,M_006031,CAS,sul1,ARG/MGE priority target,CAS,After,3.2 log10 copies/L,,,3.2,,,,log10 copies/L,,,effluent,Table 3,,After,,Table 3,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,After,unclear,log10 copies/L,log copies/L,log_copies_per_L,log_abundance,3.2,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,3.2,liquid_absolute_log10_copies_per_mL_equivalent,0.2000000000000001,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0658,10.1016/j.scitotenv.2025.179787,2025,M_006032,MBR,sul1,ARG/MGE priority target,MBR,Before,4.5 log10 copies/L,,,4.5,,,,log10 copies/L,,,influent,Table 3,,Before,,Table 3,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,Before,unclear,log10 copies/L,log copies/L,log_copies_per_L,log_abundance,4.5,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,4.5,liquid_absolute_log10_copies_per_mL_equivalent,1.5,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0658,10.1016/j.scitotenv.2025.179787,2025,M_006033,MBR,sul1,ARG/MGE priority target,MBR,After,2.2 log10 copies/L,,,2.2,,,,log10 copies/L,,,effluent,Table 3,,After,,Table 3,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,After,unclear,log10 copies/L,log copies/L,log_copies_per_L,log_abundance,2.2,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,2.2,liquid_absolute_log10_copies_per_mL_equivalent,-0.7999999999999998,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0602,10.1186/s40793-024-00557-6,2024,M_006114,WWTP input sample,tetW,ARG/MGE priority target,WWTP input sample,WWTP input sample,68600000.0 copies/mL,,,68600000.0,,,,copies/mL,,,influent,text,,WWTP input sample,,text,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,,unclear,,,WWTP input sample,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,68600000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,68600000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.836324115706752,log10 copies/mL,tet,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0602,10.1186/s40793-024-00557-6,2024,M_006115,seawater,sul2,ARG/MGE priority target,seawater,seawater,<5 copies/mL,,,5.0,,,,<  copies/mL,,,receiving_water,text,,seawater,,text,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,seawater,unclear,<  copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,5.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,5.0,liquid_absolute_log10_copies_per_mL_equivalent,0.6989700043360189,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0602,10.1186/s40793-024-00557-6,2024,M_006116,seawater,tetW,ARG/MGE priority target,seawater,seawater,<5 copies/mL,,,5.0,,,,<  copies/mL,,,receiving_water,text,,seawater,,text,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,,unclear,,,seawater,unclear,<  copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,5.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,5.0,liquid_absolute_log10_copies_per_mL_equivalent,0.6989700043360189,log10 copies/mL,tet,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006131,primary influent,sul1,ARG/MGE priority target,primary influent,Primary Influent,10.0 log10(copy number)/L,,,10.0,,,,log10(copy number)/L,,,influent,Figure 2,,Primary Influent,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,unclear,,,Primary Influent,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,10.0,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,10.0,liquid_absolute_log10_copies_per_mL_equivalent,7.0,log10 copies/mL,sul,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006132,FBR effluent,sul1,ARG/MGE priority target,FBR effluent,FBR Effluent,9.6 log10(copy number)/L,,,9.6,,,,log10(copy number)/L,,,other,Figure 2,,FBR Effluent,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,FBR Effluent,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,9.6,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,9.6,liquid_absolute_log10_copies_per_mL_equivalent,6.6,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006133,membrane feed,sul1,ARG/MGE priority target,membrane feed,Membrane Feed,9.8 log10(copy number)/L,,,9.8,,,,log10(copy number)/L,,,other,Figure 2,,Membrane Feed,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,Membrane Feed,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,9.8,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,9.8,liquid_absolute_log10_copies_per_mL_equivalent,6.800000000000001,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006134,final filtrate,sul1,ARG/MGE priority target,final filtrate,Final Filtrate,6.4 log10(copy number)/L,,,6.4,,,,log10(copy number)/L,,,effluent,Figure 2,,Final Filtrate,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,Final Filtrate,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,6.4,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,6.4,liquid_absolute_log10_copies_per_mL_equivalent,3.4000000000000004,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006135,primary influent,intI1,ARG/MGE priority target,primary influent,Primary Influent,9.4 log10(copy number)/L,,,9.4,,,,log10(copy number)/L,,,influent,Figure 2,,Primary Influent,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,unclear,,,Primary Influent,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,9.4,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,9.4,liquid_absolute_log10_copies_per_mL_equivalent,6.4,log10 copies/mL,intI1,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006136,FBR effluent,intI1,ARG/MGE priority target,FBR effluent,FBR Effluent,8.8 log10(copy number)/L,,,8.8,,,,log10(copy number)/L,,,other,Figure 2,,FBR Effluent,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,unclear,,,FBR Effluent,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,8.8,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,8.8,liquid_absolute_log10_copies_per_mL_equivalent,5.800000000000001,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006137,membrane feed,intI1,ARG/MGE priority target,membrane feed,Membrane Feed,9.2 log10(copy number)/L,,,9.2,,,,log10(copy number)/L,,,other,Figure 2,,Membrane Feed,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,Membrane Feed,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,9.2,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,9.2,liquid_absolute_log10_copies_per_mL_equivalent,6.199999999999999,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0988,10.1039/c8ew00270c,2018,M_006138,final filtrate,intI1,ARG/MGE priority target,final filtrate,Final Filtrate,5.6 log10(copy number)/L,,,5.6,,,,log10(copy number)/L,,,effluent,Figure 2,,Final Filtrate,,Figure 2,reextraction_recovered_after_sample_matrix_qc,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,unclear,,,Final Filtrate,unclear,log10(copy number)/L,log copies/L,log_copies_per_L,log_abundance,5.6,No,unit name pre-normalized only; numeric value not converted,log_copies_per_L,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,5.6,liquid_absolute_log10_copies_per_mL_equivalent,2.6,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0016,10.1002/wer.1125,2019,M_006168,,mcr-1,ARG,swine waste,,4000000,,,,,,,copies/L,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,mcr-1,colistin resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/L,copies/L,copies_per_L,absolute_abundance_liquid,4000.0,Yes,copies/L ÷ 1000 → copies/mL,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,4000.0,liquid_absolute_log10_copies_per_mL_equivalent,3.6020599913279625,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0016,10.1002/wer.1125,2019,M_006170,,sul1,ARG,raw influent,,1100000000,,,,,,,copies/L,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,unclear,,,,unclear,copies/L,copies/L,copies_per_L,absolute_abundance_liquid,1100000.0,Yes,copies/L ÷ 1000 → copies/mL,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,1100000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.041392685158225,log10 copies/mL,sul,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006180,,ermB,ARG,Effluent,,1279542.17,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,1279542.17,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,1279542.17,liquid_absolute_log10_copies_per_mL_equivalent,6.1070546035459925,log10 copies/mL,erm,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006181,,ermB,ARG,Influent,,14282295.03,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,14282295.03,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,14282295.03,liquid_absolute_log10_copies_per_mL_equivalent,7.154798000071728,log10 copies/mL,erm,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006182,,ermB,ARG,Effluent,,14282295.03,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,14282295.03,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,14282295.03,liquid_absolute_log10_copies_per_mL_equivalent,7.154798000071728,log10 copies/mL,erm,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006183,,ermB,ARG,Influent,,26406.54,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,26406.54,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,26406.54,liquid_absolute_log10_copies_per_mL_equivalent,4.421711500133528,log10 copies/mL,erm,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006184,,ermB,ARG,Influent,,38003.17,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,38003.17,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,38003.17,liquid_absolute_log10_copies_per_mL_equivalent,4.579819824408584,log10 copies/mL,erm,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006185,,ermB,ARG,Effluent,,54885.58,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,54885.58,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,54885.58,liquid_absolute_log10_copies_per_mL_equivalent,4.739458257946836,log10 copies/mL,erm,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006186,,ermB,ARG,Influent,,684.29,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,684.29,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,684.29,liquid_absolute_log10_copies_per_mL_equivalent,2.8352401933989824,log10 copies/mL,erm,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006187,,ermB,ARG,Effluent,,825.44,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,825.44,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,825.44,liquid_absolute_log10_copies_per_mL_equivalent,2.9166855105292333,log10 copies/mL,erm,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006189,,intI1,MGE,final effluent,,10000000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,10000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.0,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006190,,intI1,MGE,Effluent,,10036730.45,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10036730.45,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,10036730.45,liquid_absolute_log10_copies_per_mL_equivalent,7.001592260739462,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0038,10.1007/s11356-025-35988-2,2025,M_006191,,intI1,MGE,Influent,,141359988.63,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,141359988.63,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,141359988.63,liquid_absolute_log10_copies_per_mL_equivalent,8.150326501567125,log10 copies/mL,intI1,influent,gene_mge,Yes,
